test row
2009.97;2020-11-06 08:35:23.899184;0.27;55.019120;-1.672854
2010.02;2020-11-06 08:35:23.954183;0.24;55.019120;-1.672855
2010.08;2020-11-06 08:35:24.009183;0.21;55.019120;-1.672855
2010.13;2020-11-06 08:35:24.064183;0.19;55.019120;-1.672855
2010.19;2020-11-06 08:35:24.119183;0.16;55.019120;-1.672855
2010.24;2020-11-06 08:35:24.174183;0.14;55.019120;-1.672855
2010.30;2020-11-06 08:35:24.229182;0.12;55.019120;-1.672855
2010.35;2020-11-06 08:35:24.284183;0.11;55.019120;-1.672855
2010.41;2020-11-06 08:35:24.339182;0.09;55.019120;-1.672855
2010.46;2020-11-06 08:35:24.394182;0.08;55.019120;-1.672855
2010.52;2020-11-06 08:35:24.449182;0.08;55.019120;-1.672855
2010.57;2020-11-06 08:35:24.504182;0.07;55.019120;-1.672855
2010.63;2020-11-06 08:35:24.559182;0.07;55.019120;-1.672855
2010.68;2020-11-06 08:35:24.614182;0.06;55.019120;-1.672855
2010.74;2020-11-06 08:35:24.669181;0.06;55.019120;-1.672855
2010.79;2020-11-06 08:35:24.724181;0.05;55.019120;-1.672855
2010.85;2020-11-06 08:35:24.779181;0.05;55.019120;-1.672855
2010.90;2020-11-06 08:35:24.834181;0.05;55.019120;-1.672855
2010.96;2020-11-06 08:35:24.889181;0.04;55.019120;-1.672855
2011.01;2020-11-06 08:35:24.944181;0.04;55.019120;-1.672855
2011.07;2020-11-06 08:35:24.999181;0.04;55.019120;-1.672855
2011.12;2020-11-06 08:35:25.054180;0.04;55.019120;-1.672855
2011.18;2020-11-06 08:35:25.109180;0.04;55.019120;-1.672855
2011.23;2020-11-06 08:35:25.164180;0.04;55.019120;-1.672855
2011.29;2020-11-06 08:35:25.219180;0.04;55.019120;-1.672855
2011.34;2020-11-06 08:35:25.274180;0.04;55.019120;-1.672855
2011.40;2020-11-06 08:35:25.329180;0.04;55.019120;-1.672854
2011.45;2020-11-06 08:35:25.384179;0.04;55.019120;-1.672854
2011.51;2020-11-06 08:35:25.439179;0.04;55.019120;-1.672854
2011.56;2020-11-06 08:35:25.494179;0.04;55.019120;-1.672854
2011.62;2020-11-06 08:35:25.549179;0.04;55.019120;-1.672854
2011.67;2020-11-06 08:35:25.604179;0.04;55.019120;-1.672854
2011.73;2020-11-06 08:35:25.659179;0.04;55.019120;-1.672854
2011.78;2020-11-06 08:35:25.714179;0.04;55.019120;-1.672854
2011.84;2020-11-06 08:35:25.769178;0.04;55.019120;-1.672854
2011.89;2020-11-06 08:35:25.824178;0.04;55.019120;-1.672854
2011.95;2020-11-06 08:35:25.879178;0.04;55.019120;-1.672854
2012.00;2020-11-06 08:35:25.934178;0.05;55.019120;-1.672854
2012.06;2020-11-06 08:35:25.989178;0.05;55.019120;-1.672854
2012.11;2020-11-06 08:35:26.044178;0.05;55.019120;-1.672854
2012.17;2020-11-06 08:35:26.099177;0.06;55.019120;-1.672854
2012.22;2020-11-06 08:35:26.154177;0.06;55.019120;-1.672854
2012.28;2020-11-06 08:35:26.209177;0.07;55.019120;-1.672854
2012.33;2020-11-06 08:35:26.264177;0.07;55.019120;-1.672854
2012.39;2020-11-06 08:35:26.319177;0.08;55.019120;-1.672854
2012.44;2020-11-06 08:35:26.374177;0.08;55.019120;-1.672854
2012.50;2020-11-06 08:35:26.429177;0.08;55.019120;-1.672854
2012.55;2020-11-06 08:35:26.484176;0.09;55.019121;-1.672854
2012.61;2020-11-06 08:35:26.539176;0.10;55.019121;-1.672854
2012.66;2020-11-06 08:35:26.594176;0.11;55.019121;-1.672853
2012.72;2020-11-06 08:35:26.649176;0.12;55.019121;-1.672853
2012.77;2020-11-06 08:35:26.704176;0.14;55.019121;-1.672853
2012.83;2020-11-06 08:35:26.759176;0.16;55.019121;-1.672853
2012.88;2020-11-06 08:35:26.814175;0.19;55.019121;-1.672853
2012.94;2020-11-06 08:35:26.869175;0.22;55.019120;-1.672853
2012.99;2020-11-06 08:35:26.924175;0.26;55.019120;-1.672853
2013.05;2020-11-06 08:35:26.979175;0.30;55.019120;-1.672852
2013.10;2020-11-06 08:35:27.034175;0.35;55.019120;-1.672852
2013.16;2020-11-06 08:35:27.089175;0.39;55.019120;-1.672852
2013.21;2020-11-06 08:35:27.144175;0.43;55.019120;-1.672852
2013.27;2020-11-06 08:35:27.199174;0.47;55.019120;-1.672851
2013.32;2020-11-06 08:35:27.254174;0.50;55.019120;-1.672851
2013.38;2020-11-06 08:35:27.309174;0.52;55.019120;-1.672850
2013.43;2020-11-06 08:35:27.364174;0.53;55.019120;-1.672850
2013.49;2020-11-06 08:35:27.419174;0.53;55.019119;-1.672850
2013.54;2020-11-06 08:35:27.474174;0.52;55.019119;-1.672849
2013.60;2020-11-06 08:35:27.529173;0.51;55.019119;-1.672849
2013.65;2020-11-06 08:35:27.584173;0.48;55.019119;-1.672848
2013.71;2020-11-06 08:35:27.639173;0.47;55.019119;-1.672848
2013.76;2020-11-06 08:35:27.694173;0.45;55.019119;-1.672848
2013.82;2020-11-06 08:35:27.749173;0.44;55.019119;-1.672847
2013.87;2020-11-06 08:35:27.804173;0.44;55.019119;-1.672847
2013.93;2020-11-06 08:35:27.859173;0.46;55.019119;-1.672847
2013.98;2020-11-06 08:35:27.914172;0.48;55.019118;-1.672847
2014.04;2020-11-06 08:35:27.969172;0.52;55.019118;-1.672847
2014.09;2020-11-06 08:35:28.024172;0.57;55.019118;-1.672847
2014.15;2020-11-06 08:35:28.079172;0.61;55.019118;-1.672847
2014.20;2020-11-06 08:35:28.134172;0.65;55.019117;-1.672846
2014.26;2020-11-06 08:35:28.189172;0.68;55.019117;-1.672846
2014.31;2020-11-06 08:35:28.244172;0.69;55.019117;-1.672846
2014.37;2020-11-06 08:35:28.299171;0.68;55.019116;-1.672846
2014.42;2020-11-06 08:35:28.354171;0.66;55.019116;-1.672846
2014.48;2020-11-06 08:35:28.409171;0.61;55.019116;-1.672846
2014.53;2020-11-06 08:35:28.464171;0.56;55.019115;-1.672846
2014.59;2020-11-06 08:35:28.519171;0.50;55.019115;-1.672846
2014.64;2020-11-06 08:35:28.574171;0.43;55.019115;-1.672845
2014.70;2020-11-06 08:35:28.629170;0.37;55.019115;-1.672845
2014.75;2020-11-06 08:35:28.684170;0.32;55.019115;-1.672845
2014.81;2020-11-06 08:35:28.739170;0.27;55.019115;-1.672845
2014.86;2020-11-06 08:35:28.794170;0.23;55.019114;-1.672845
2014.92;2020-11-06 08:35:28.849170;0.21;55.019114;-1.672845
2014.97;2020-11-06 08:35:28.904170;0.20;55.019114;-1.672845
2015.03;2020-11-06 08:35:28.959170;0.19;55.019114;-1.672845
2015.08;2020-11-06 08:35:29.014169;0.20;55.019114;-1.672844
2015.14;2020-11-06 08:35:29.069169;0.20;55.019114;-1.672844
2015.19;2020-11-06 08:35:29.124169;0.22;55.019114;-1.672844
2015.25;2020-11-06 08:35:29.179169;0.24;55.019114;-1.672844
2015.30;2020-11-06 08:35:29.234169;0.26;55.019113;-1.672844
2015.36;2020-11-06 08:35:29.289169;0.27;55.019113;-1.672844
2015.41;2020-11-06 08:35:29.344168;0.28;55.019113;-1.672844
2015.47;2020-11-06 08:35:29.399168;0.28;55.019112;-1.672844
2015.52;2020-11-06 08:35:29.454168;0.28;55.019112;-1.672845
2015.58;2020-11-06 08:35:29.509168;0.26;55.019111;-1.672845
2015.63;2020-11-06 08:35:29.564168;0.24;55.019111;-1.672845
2015.69;2020-11-06 08:35:29.619168;0.21;55.019110;-1.672845
2015.74;2020-11-06 08:35:29.674168;0.17;55.019110;-1.672845
2015.80;2020-11-06 08:35:29.729167;0.15;55.019110;-1.672845
2015.85;2020-11-06 08:35:29.784167;0.12;55.019109;-1.672845
2015.91;2020-11-06 08:35:29.839167;0.10;55.019109;-1.672845
2015.96;2020-11-06 08:35:29.894167;0.08;55.019109;-1.672845
2016.02;2020-11-06 08:35:29.949167;0.07;55.019108;-1.672846
2016.07;2020-11-06 08:35:30.004167;0.06;55.019108;-1.672846
2016.13;2020-11-06 08:35:30.059166;0.06;55.019108;-1.672846
2016.18;2020-11-06 08:35:30.114166;0.06;55.019107;-1.672846
2016.24;2020-11-06 08:35:30.169166;0.06;55.019107;-1.672846
2016.29;2020-11-06 08:35:30.224166;0.06;55.019107;-1.672846
2016.35;2020-11-06 08:35:30.279166;0.06;55.019107;-1.672846
2016.40;2020-11-06 08:35:30.334166;0.06;55.019106;-1.672846
2016.46;2020-11-06 08:35:30.389166;0.06;55.019106;-1.672846
2016.51;2020-11-06 08:35:30.444165;0.06;55.019106;-1.672846
2016.57;2020-11-06 08:35:30.499165;0.06;55.019106;-1.672846
2016.62;2020-11-06 08:35:30.554165;0.06;55.019105;-1.672846
2016.68;2020-11-06 08:35:30.609165;0.05;55.019105;-1.672846
2016.73;2020-11-06 08:35:30.664165;0.05;55.019105;-1.672846
2016.79;2020-11-06 08:35:30.719165;0.05;55.019104;-1.672846
2016.84;2020-11-06 08:35:30.774164;0.05;55.019104;-1.672846
2016.90;2020-11-06 08:35:30.829164;0.04;55.019104;-1.672846
2016.95;2020-11-06 08:35:30.884164;0.04;55.019103;-1.672847
2017.01;2020-11-06 08:35:30.939164;0.04;55.019103;-1.672847
2017.06;2020-11-06 08:35:30.994164;0.04;55.019103;-1.672847
2017.12;2020-11-06 08:35:31.049164;0.04;55.019103;-1.672847
2017.17;2020-11-06 08:35:31.104164;0.03;55.019102;-1.672847
2017.23;2020-11-06 08:35:31.159163;0.03;55.019102;-1.672847
2017.28;2020-11-06 08:35:31.214163;0.03;55.019102;-1.672847
2017.34;2020-11-06 08:35:31.269163;0.03;55.019102;-1.672847
2017.39;2020-11-06 08:35:31.324163;0.03;55.019101;-1.672847
2017.45;2020-11-06 08:35:31.379163;0.03;55.019101;-1.672847
2017.50;2020-11-06 08:35:31.434163;0.03;55.019101;-1.672847
2017.56;2020-11-06 08:35:31.489162;0.04;55.019101;-1.672847
2017.61;2020-11-06 08:35:31.544163;0.04;55.019101;-1.672847
2017.67;2020-11-06 08:35:31.599162;0.05;55.019100;-1.672847
2017.72;2020-11-06 08:35:31.654162;0.06;55.019100;-1.672847
2017.78;2020-11-06 08:35:31.709162;0.07;55.019100;-1.672847
2017.83;2020-11-06 08:35:31.764162;0.08;55.019100;-1.672847
2017.89;2020-11-06 08:35:31.819162;0.08;55.019100;-1.672847
2017.94;2020-11-06 08:35:31.874161;0.08;55.019100;-1.672847
2018.00;2020-11-06 08:35:31.929161;0.08;55.019099;-1.672847
2018.05;2020-11-06 08:35:31.984161;0.08;55.019099;-1.672847
2018.11;2020-11-06 08:35:32.039161;0.08;55.019099;-1.672847
2018.16;2020-11-06 08:35:32.094161;0.08;55.019099;-1.672847
2018.22;2020-11-06 08:35:32.149161;0.08;55.019099;-1.672847
2018.27;2020-11-06 08:35:32.204161;0.08;55.019099;-1.672847
2018.33;2020-11-06 08:35:32.259161;0.07;55.019099;-1.672847
2018.38;2020-11-06 08:35:32.314160;0.07;55.019098;-1.672847
2018.44;2020-11-06 08:35:32.369160;0.07;55.019098;-1.672847
2018.49;2020-11-06 08:35:32.424160;0.07;55.019098;-1.672847
2018.55;2020-11-06 08:35:32.479160;0.07;55.019098;-1.672847
2018.60;2020-11-06 08:35:32.534160;0.07;55.019098;-1.672846
2018.66;2020-11-06 08:35:32.589159;0.07;55.019098;-1.672846
2018.71;2020-11-06 08:35:32.644159;0.08;55.019098;-1.672846
2018.77;2020-11-06 08:35:32.699159;0.08;55.019098;-1.672846
2018.82;2020-11-06 08:35:32.754159;0.09;55.019098;-1.672846
2018.88;2020-11-06 08:35:32.809159;0.10;55.019098;-1.672846
2018.93;2020-11-06 08:35:32.864159;0.11;55.019097;-1.672846
2018.99;2020-11-06 08:35:32.919159;0.12;55.019097;-1.672846
2019.04;2020-11-06 08:35:32.974159;0.14;55.019097;-1.672846
2019.10;2020-11-06 08:35:33.029158;0.16;55.019097;-1.672846
2019.15;2020-11-06 08:35:33.084158;0.19;55.019097;-1.672846
2019.21;2020-11-06 08:35:33.139158;0.23;55.019097;-1.672846
2019.26;2020-11-06 08:35:33.194158;0.28;55.019097;-1.672846
2019.32;2020-11-06 08:35:33.249158;0.34;55.019096;-1.672846
2019.37;2020-11-06 08:35:33.304157;0.44;55.019096;-1.672845
2019.43;2020-11-06 08:35:33.359157;0.55;55.019096;-1.672845
2019.48;2020-11-06 08:35:33.414157;0.67;55.019095;-1.672845
2019.54;2020-11-06 08:35:33.469157;0.83;55.019095;-1.672845
2019.59;2020-11-06 08:35:33.524157;1.03;55.019094;-1.672844
2019.65;2020-11-06 08:35:33.579157;1.25;55.019094;-1.672844
2019.70;2020-11-06 08:35:33.634157;1.50;55.019093;-1.672844
2019.76;2020-11-06 08:35:33.689157;1.75;55.019092;-1.672843
2019.81;2020-11-06 08:35:33.744156;2.01;55.019091;-1.672842
2019.87;2020-11-06 08:35:33.799156;2.30;55.019090;-1.672842
2019.92;2020-11-06 08:35:33.854156;2.59;55.019089;-1.672841
2019.98;2020-11-06 08:35:33.909156;2.85;55.019087;-1.672840
2020.03;2020-11-06 08:35:33.964156;3.08;55.019086;-1.672839
2020.09;2020-11-06 08:35:34.019156;3.31;55.019084;-1.672838
2020.14;2020-11-06 08:35:34.074155;3.53;55.019083;-1.672837
2020.20;2020-11-06 08:35:34.129155;3.75;55.019081;-1.672836
2020.25;2020-11-06 08:35:34.184155;3.94;55.019079;-1.672834
2020.31;2020-11-06 08:35:34.239155;4.13;55.019077;-1.672833
2020.36;2020-11-06 08:35:34.294155;4.31;55.019075;-1.672832
2020.42;2020-11-06 08:35:34.349155;4.49;55.019073;-1.672831
2020.47;2020-11-06 08:35:34.404155;4.66;55.019071;-1.672829
2020.53;2020-11-06 08:35:34.459154;4.81;55.019069;-1.672828
2020.58;2020-11-06 08:35:34.514154;4.96;55.019066;-1.672826
2020.64;2020-11-06 08:35:34.569154;5.11;55.019064;-1.672825
2020.69;2020-11-06 08:35:34.624154;5.24;55.019062;-1.672823
2020.75;2020-11-06 08:35:34.679154;5.35;55.019059;-1.672822
2020.80;2020-11-06 08:35:34.734154;5.47;55.019056;-1.672820
2020.86;2020-11-06 08:35:34.789153;5.62;55.019054;-1.672818
2020.91;2020-11-06 08:35:34.844153;5.74;55.019051;-1.672817
2020.97;2020-11-06 08:35:34.899153;5.84;55.019049;-1.672815
2021.02;2020-11-06 08:35:34.954153;5.93;55.019046;-1.672813
2021.08;2020-11-06 08:35:35.009153;6.02;55.019043;-1.672811
2021.13;2020-11-06 08:35:35.064153;6.12;55.019040;-1.672809
2021.19;2020-11-06 08:35:35.119153;6.19;55.019037;-1.672807
2021.24;2020-11-06 08:35:35.174152;6.25;55.019034;-1.672805
